visit_year,visit_week,max_visitors,min_visitors,avg_visitors,count_visitors,sum_reserve_visitors,avg_reserve_visitors,count_reserve_visitors,number_of_holiday_days_visit,area_id,genre_id,number_of_restaurants_in_area,weekend_visitors,sum_diff_days_between_reserve_visit_category,min_diff_days_between_reserve_visit_category,sum_visitors
2016,11,48,14,27,6,0,0,0,0,9,4,444,328,5,5,164
2016,11,31,17,22,5,0,0,0,0,9,4,444,228,5,5,114
2016,11,35,12,25,6,0,0,0,0,4,5,74,300,5,5,150
2016,11,10,2,5,6,0,0,0,0,9,2,444,66,5,5,33
2016,11,76,4,32,7,0,0,0,0,9,13,444,456,5,5,228
2016,11,20,5,10,4,0,0,0,0,9,4,444,86,5,5,43
2016,11,24,4,11,7,0,0,0,0,9,8,444,160,5,5,80
2016,11,39,15,24,6,0,0,0,0,9,4,444,292,5,5,146
2016,11,49,12,26,6,0,0,0,0,1,8,57,320,5,5,160
2016,11,18,2,13,7,0,0,0,0,9,9,444,186,5,5,93
2016,11,9,1,3,6,0,0,0,0,9,9,444,44,5,5,22
2016,11,92,48,71,6,0,0,0,0,5,4,18,856,5,5,428
2016,11,38,3,16,6,0,0,0,0,9,13,444,194,5,5,97
2016,11,11,2,7,5,0,0,0,0,9,6,444,78,5,5,39
2016,11,72,13,37,5,0,0,0,0,7,13,32,376,5,5,188
2016,11,14,3,8,7,0,0,0,0,9,14,444,122,5,5,61
2016,11,30,9,18,3,0,0,0,0,8,9,127,110,5,5,55
2016,11,14,3,6,5,0,0,0,0,4,2,74,68,5,5,34
2016,11,24,5,12,5,0,0,0,0,2,13,14,124,5,5,62
2016,11,48,6,24,7,0,0,0,0,3,13,17,344,5,5,172
2016,11,44,14,31,7,0,0,0,0,3,13,17,436,5,5,218
2016,11,16,9,12,5,0,0,0,0,5,4,18,122,5,5,61
2016,11,8,1,5,6,0,0,0,0,9,4,444,68,5,5,34
2016,11,20,10,13,5,0,0,0,0,8,4,127,134,5,5,67
2016,11,12,4,7,5,0,0,0,0,9,2,444,72,5,5,36
2016,11,26,14,19,7,0,0,0,0,8,13,127,266,5,5,133
2016,11,44,13,25,6,0,0,0,0,9,2,444,308,5,5,154
2016,11,17,5,9,6,0,0,0,0,9,13,444,112,5,5,56
2016,11,57,5,23,7,0,0,0,0,8,6,127,322,5,5,161
2016,11,26,8,20,7,0,0,0,0,9,4,444,280,5,5,140
2016,11,31,1,12,3,0,0,0,0,9,4,444,76,5,5,38
2016,11,25,17,20,5,0,0,0,0,9,4,444,202,5,5,101
2016,11,39,6,24,7,0,0,0,0,1,13,57,346,5,5,173
2016,11,26,2,13,7,0,0,0,0,8,2,127,182,5,5,91
2016,11,19,3,9,6,0,0,0,0,9,6,444,118,5,5,59
2016,11,40,4,19,7,0,0,0,0,8,13,127,276,5,5,138
2016,11,32,19,25,5,0,0,0,0,9,13,444,258,5,5,129
2016,11,41,2,18,3,0,0,0,0,2,7,14,108,5,5,54
2016,11,11,4,8,6,0,0,0,0,9,9,444,100,5,5,50
2016,11,17,5,9,7,0,0,0,0,9,13,444,138,5,5,69
2016,11,45,23,33,5,0,0,0,0,9,2,444,330,5,5,165
2016,11,32,3,22,20,64,3,19,0,2,7,14,890,4,1,445
2016,11,19,2,9,7,0,0,0,0,7,13,32,126,5,5,63
2016,11,42,20,32,6,0,0,0,0,6,10,46,394,5,5,197
2016,11,85,24,53,7,0,0,0,0,7,13,32,748,5,5,374
2016,11,11,4,5,5,0,0,0,0,9,6,444,56,5,5,28
2016,11,43,12,24,7,0,0,0,0,8,4,127,336,5,5,168
2016,11,89,2,49,16,113,8,13,0,8,13,127,1594,3,1,797
2016,11,7,2,4,6,20,3,6,0,6,7,46,54,1,1,27
2016,11,15,7,10,7,0,0,0,0,7,6,32,150,5,5,75
2016,11,12,1,7,5,0,0,0,0,4,10,74,78,5,5,39
2016,11,28,6,15,7,0,0,0,0,9,13,444,216,5,5,108
2016,11,45,2,22,7,0,0,0,0,9,9,444,320,5,5,160
2016,11,26,1,11,7,0,0,0,0,1,4,57,166,5,5,83
2016,11,28,6,16,6,0,0,0,0,9,9,444,198,5,5,99
2016,11,37,10,23,7,0,0,0,0,8,9,127,324,5,5,162
2016,11,57,2,29,7,0,0,0,0,4,13,74,418,5,5,209
2016,11,53,8,27,7,0,0,0,0,9,6,444,382,5,5,191
2016,11,57,7,33,7,0,0,0,0,8,13,127,474,5,5,237
2016,11,73,10,27,6,0,0,0,0,9,4,444,332,5,5,166
2016,11,73,20,42,6,0,0,0,0,9,2,444,506,5,5,253
2016,11,44,3,31,7,0,0,0,0,9,9,444,438,5,5,219
2016,11,44,3,19,7,0,0,0,0,1,13,57,270,5,5,135
2016,11,58,36,47,5,0,0,0,0,9,4,444,470,5,5,235
2016,11,38,5,21,6,0,0,0,0,8,7,127,258,5,5,129
2016,11,33,4,17,7,14,4,3,0,7,5,32,246,2,1,123
2016,11,5,3,4,2,0,0,0,0,9,4,444,16,5,5,8
2016,11,42,18,29,6,0,0,0,0,7,7,32,350,5,5,175
2016,11,11,2,7,7,0,0,0,0,6,7,46,98,5,5,49
2016,11,66,4,31,7,0,0,0,0,3,9,17,436,5,5,218
2016,11,38,5,27,10,20,2,7,0,7,13,32,542,2,1,271
2016,11,56,3,27,7,0,0,0,0,9,1,444,390,5,5,195
2016,11,33,20,26,6,0,0,0,0,8,7,127,316,5,5,158
2016,11,23,5,12,7,0,0,0,0,8,4,127,174,5,5,87
2016,11,14,4,8,6,0,0,0,0,8,7,127,100,5,5,50
2016,11,44,20,31,6,11,5,2,0,4,9,74,374,2,1,187
2016,11,22,3,10,5,0,0,0,0,9,9,444,104,5,5,52
2016,11,15,3,9,6,0,0,0,0,9,6,444,118,5,5,59
2016,11,22,2,12,6,0,0,0,0,9,13,444,150,5,5,75
2016,11,96,24,48,7,0,0,0,0,9,4,444,684,5,5,342
2016,11,18,1,6,7,0,0,0,0,9,6,444,96,5,5,48
2016,11,28,16,21,5,0,0,0,0,4,4,74,214,5,5,107
2016,11,47,47,47,1,0,0,0,0,8,6,127,94,5,5,47
2016,11,56,6,30,7,0,0,0,0,8,13,127,432,5,5,216
2016,11,15,2,7,7,0,0,0,0,9,6,444,104,5,5,52
2016,11,60,2,24,5,0,0,0,0,9,9,444,242,5,5,121
2016,11,27,2,17,6,0,0,0,0,9,7,444,206,5,5,103
2016,11,10,5,6,7,0,0,0,0,9,13,444,92,5,5,46
2016,11,27,11,19,6,4,2,2,0,8,4,127,238,1,1,119
2016,11,23,1,11,7,0,0,0,0,9,4,444,156,5,5,78
2016,11,34,18,24,6,0,0,0,0,9,2,444,294,5,5,147
2016,11,30,24,27,4,0,0,0,0,8,14,127,218,5,5,109
2016,11,68,18,49,35,113,3,35,0,5,2,18,3488,4,1,1744
2016,11,49,18,35,6,0,0,0,0,9,2,444,430,5,5,215
2016,11,37,23,27,6,0,0,0,0,8,4,127,326,5,5,163
2016,11,13,8,11,6,0,0,0,0,9,13,444,134,5,5,67
2016,11,48,21,31,7,14,14,1,0,9,13,444,444,1,1,222
2016,11,11,3,5,6,0,0,0,0,1,2,57,68,5,5,34
2016,11,28,4,15,7,0,0,0,0,9,2,444,222,5,5,111
2016,11,37,12,28,8,34,6,5,0,8,9,127,448,2,1,224
2016,11,34,26,30,5,0,0,0,0,1,4,57,306,5,5,153
2016,11,14,4,8,6,0,0,0,0,8,6,127,96,5,5,48
2016,11,37,9,19,6,0,0,0,0,9,14,444,232,5,5,116
2016,11,37,11,27,6,0,0,0,0,9,13,444,328,5,5,164
2016,11,50,13,33,7,0,0,0,0,4,9,74,462,5,5,231
2016,11,37,27,32,5,0,0,0,0,9,13,444,320,5,5,160
2016,11,67,8,41,7,0,0,0,0,1,13,57,580,5,5,290
2016,11,55,21,37,6,0,0,0,0,9,13,444,448,5,5,224
2016,11,45,8,25,6,0,0,0,0,9,9,444,308,5,5,154
2016,11,93,13,60,5,0,0,0,0,4,4,74,608,5,5,304
2016,11,11,2,5,5,0,0,0,0,9,6,444,58,5,5,29
2016,11,42,17,29,7,0,0,0,0,4,6,74,418,5,5,209
2016,12,66,9,33,6,0,0,0,0,6,13,46,398,5,5,199
2016,12,64,28,44,6,0,0,0,0,8,4,127,538,5,5,269
2016,12,35,15,27,6,0,0,0,0,1,4,57,332,5,5,166
2016,12,46,23,33,6,0,0,0,0,8,7,127,404,5,5,202
2016,12,65,44,52,6,0,0,0,0,9,7,444,628,5,5,314
2016,12,20,5,15,13,58,4,13,0,9,2,444,402,2,1,201
2016,12,37,12,25,7,0,0,0,0,9,1,444,356,5,5,178
2016,12,75,12,31,7,0,0,0,0,9,9,444,442,5,5,221
2016,12,45,10,32,6,0,0,0,0,9,9,444,394,5,5,197
2016,12,72,16,42,16,60,3,16,0,9,10,444,1360,2,1,680
2016,12,48,11,29,6,0,0,0,0,5,2,18,356,5,5,178
2016,12,5,4,4,2,0,0,0,0,9,2,444,18,5,5,9
2016,12,50,15,32,7,0,0,0,0,9,13,444,456,5,5,228
2016,12,50,10,23,7,0,0,0,0,9,4,444,328,5,5,164
2016,12,35,9,21,6,0,0,0,0,9,2,444,254,5,5,127
2016,12,35,5,16,7,0,0,0,0,9,6,444,226,5,5,113
2016,12,30,6,19,8,34,6,5,0,8,13,127,314,1,1,157
2016,12,34,21,27,7,0,0,0,0,9,7,444,390,5,5,195
2016,12,20,5,14,6,0,0,0,0,9,13,444,170,5,5,85
2016,12,19,2,11,7,0,0,0,0,8,6,127,162,5,5,81
2016,12,46,12,38,10,36,3,10,0,9,2,444,760,1,1,380
2016,12,59,1,24,7,0,0,0,0,8,2,127,342,5,5,171
2016,12,22,4,12,7,0,0,0,0,9,6,444,170,5,5,85
2016,12,26,8,19,9,32,4,8,0,9,13,444,344,3,1,172
2016,12,28,9,16,5,0,0,0,0,9,9,444,162,5,5,81
2016,12,11,2,8,7,0,0,0,0,3,13,17,112,5,5,56
2016,12,56,34,42,6,0,0,0,0,1,2,57,514,5,5,257
2016,12,72,29,52,6,0,0,0,0,4,14,74,630,5,5,315
2016,12,16,4,9,5,0,0,0,0,9,2,444,94,5,5,47
2016,12,55,22,42,6,0,0,0,0,8,4,127,504,5,5,252
2016,12,71,19,43,6,0,0,0,0,5,4,18,516,5,5,258
2016,12,68,7,29,7,0,0,0,0,4,4,74,412,5,5,206
2016,12,8,2,5,5,0,0,0,0,8,2,127,54,5,5,27
2016,12,29,8,17,6,0,0,0,0,9,13,444,210,5,5,105
2016,12,22,9,16,7,0,0,0,0,9,6,444,230,5,5,115
2016,12,11,3,8,6,0,0,0,0,5,4,18,98,5,5,49
2016,12,13,1,6,7,0,0,0,0,9,6,444,90,5,5,45
2016,12,50,28,35,6,0,0,0,0,8,4,127,430,5,5,215
2016,12,14,7,9,5,0,0,0,0,9,13,444,94,5,5,47
2016,12,47,12,25,6,0,0,0,0,9,2,444,308,5,5,154
2016,12,53,13,36,58,193,3,58,0,9,10,444,4200,4,1,2100
2016,12,41,36,38,3,0,0,0,0,9,7,444,228,5,5,114
2016,12,10,4,7,6,0,0,0,0,4,6,74,90,5,5,45
2016,12,73,15,47,6,0,0,0,0,7,13,32,574,5,5,287
2016,12,23,4,15,7,0,0,0,0,4,9,74,222,5,5,111
2016,12,73,1,41,15,110,8,13,0,6,9,46,1240,4,1,620
2016,12,25,5,18,12,49,5,9,0,4,9,74,452,2,1,226
2016,12,25,2,11,4,0,0,0,0,1,2,57,92,5,5,46
2016,12,38,13,27,6,0,0,0,0,9,13,444,326,5,5,163
2016,12,24,24,24,1,0,0,0,0,8,13,127,48,5,5,24
2016,12,33,5,12,7,0,0,0,0,8,9,127,168,5,5,84
2016,12,13,4,8,5,0,0,0,0,9,9,444,82,5,5,41
2016,12,54,32,42,6,15,7,2,0,1,7,57,508,1,1,254
2016,12,110,29,65,7,0,0,0,0,4,2,74,914,5,5,457
2016,12,62,28,40,7,0,0,0,0,9,13,444,566,5,5,283
2016,12,14,4,7,6,0,0,0,0,8,4,127,94,5,5,47
2016,12,33,2,10,7,0,0,0,0,9,13,444,142,5,5,71
2016,12,11,4,7,6,0,0,0,0,9,13,444,90,5,5,45
2016,12,49,9,36,40,102,2,40,0,9,1,444,2892,3,1,1446
2016,12,12,4,8,6,0,0,0,0,9,13,444,100,5,5,50
2016,12,39,10,25,6,0,0,0,0,9,9,444,306,5,5,153
2016,12,39,11,23,3,0,0,0,0,9,7,444,138,5,5,69
2016,12,63,29,42,5,0,0,0,0,9,4,444,426,5,5,213
2016,12,86,17,41,7,0,0,0,0,8,13,127,584,5,5,292
2016,12,43,6,17,6,0,0,0,0,6,13,46,204,5,5,102
2016,12,44,20,33,7,0,0,0,0,9,13,444,468,5,5,234
2016,12,44,25,34,6,0,0,0,0,9,2,444,408,5,5,204
2016,12,19,2,11,7,0,0,0,0,1,9,57,158,5,5,79
2016,12,9,4,7,6,0,0,0,0,8,4,127,88,5,5,44
2016,12,13,4,8,6,0,0,0,0,9,2,444,100,5,5,50
2016,12,35,13,18,7,0,0,0,0,8,4,127,260,5,5,130
2016,12,17,6,11,3,0,0,0,0,9,4,444,70,5,5,35
2016,12,50,6,25,7,0,0,0,0,2,13,14,360,5,5,180
2016,12,19,2,12,7,0,0,0,0,1,13,57,180,5,5,90
2016,12,54,18,42,6,0,0,0,0,9,13,444,506,5,5,253
2016,12,50,10,27,7,25,12,2,0,9,13,444,384,2,1,192
2016,12,29,8,14,6,0,0,0,0,4,2,74,174,5,5,87
2016,12,41,17,27,7,0,0,0,0,9,9,444,388,5,5,194
2016,12,26,7,13,6,0,0,0,0,9,6,444,158,5,5,79
2016,12,18,2,11,7,0,0,0,0,1,2,57,154,5,5,77
2016,12,31,6,15,7,0,0,0,0,1,13,57,220,5,5,110
2016,12,31,11,20,5,0,0,0,0,9,2,444,206,5,5,103
2016,12,21,3,13,7,0,0,0,0,9,2,444,188,5,5,94
2016,12,19,3,11,6,0,0,0,0,3,7,17,142,5,5,71
2016,12,80,17,36,7,0,0,0,0,8,4,127,510,5,5,255
2016,12,30,4,16,6,0,0,0,0,9,9,444,192,5,5,96
2016,12,46,21,34,5,0,0,0,0,9,4,444,340,5,5,170
2016,12,55,1,26,7,0,0,0,0,6,10,46,368,5,5,184
2016,12,28,9,19,7,0,0,0,0,9,6,444,268,5,5,134
2016,12,17,7,13,6,0,0,0,0,8,13,127,156,5,5,78
2016,12,48,2,26,7,0,0,0,0,9,9,444,368,5,5,184
2016,12,76,1,26,7,2,2,1,0,6,6,46,368,1,1,184
2016,12,31,21,26,5,0,0,0,0,9,4,444,262,5,5,131
2016,12,51,25,37,6,0,0,0,0,3,7,17,450,5,5,225
2016,12,30,3,13,7,0,0,0,0,9,13,444,194,5,5,97
2016,12,11,2,7,7,0,0,0,0,1,9,57,98,5,5,49
2016,12,75,35,47,7,0,0,0,0,9,4,444,662,5,5,331
2016,12,60,23,35,7,0,0,0,0,3,13,17,502,5,5,251
2016,12,66,13,28,7,0,0,0,0,9,6,444,402,5,5,201
2016,12,38,6,20,7,0,0,0,0,9,6,444,292,5,5,146
2016,12,22,7,12,7,0,0,0,0,3,10,17,180,5,5,90
2016,12,16,2,9,4,0,0,0,0,9,9,444,74,5,5,37
2016,12,78,48,63,5,0,0,0,0,9,2,444,634,5,5,317
2016,12,23,14,18,5,0,0,0,0,9,4,444,188,5,5,94
2016,12,64,17,31,6,0,0,0,0,9,4,444,376,5,5,188
2016,12,31,19,26,6,0,0,0,0,9,13,444,312,5,5,156
2016,12,24,13,19,10,60,6,10,0,9,13,444,392,4,1,196
2016,12,47,1,18,6,0,0,0,0,8,2,127,224,5,5,112
2016,12,31,18,24,7,0,0,0,0,7,7,32,338,5,5,169
2016,12,34,19,25,6,0,0,0,0,5,14,18,302,5,5,151
2016,12,39,8,22,7,0,0,0,0,1,13,57,308,5,5,154
2016,12,47,5,26,4,0,0,0,0,9,14,444,214,5,5,107
2016,12,45,26,35,6,0,0,0,0,9,13,444,420,5,5,210
2016,12,74,9,45,7,0,0,0,0,9,13,444,642,5,5,321
2016,12,33,2,16,10,30,5,6,0,7,5,32,320,3,1,160
2016,12,25,2,12,6,0,0,0,0,4,9,74,144,5,5,72
2016,12,39,12,27,7,0,0,0,0,9,9,444,390,5,5,195
2016,12,78,37,61,6,0,0,0,0,9,1,444,736,5,5,368
2016,12,16,4,11,7,0,0,0,0,9,2,444,162,5,5,81
2016,12,10,2,5,7,0,0,0,0,4,6,74,74,5,5,37
2016,12,93,34,62,6,0,0,0,0,4,4,74,752,5,5,376
2016,12,44,19,31,6,0,0,0,0,9,13,444,376,5,5,188
2016,12,79,15,35,5,0,0,0,0,9,4,444,358,5,5,179
2016,12,17,5,11,6,0,0,0,0,5,4,18,132,5,5,66
2016,12,22,2,14,6,0,0,0,0,9,4,444,178,5,5,89
2016,12,29,9,22,14,26,2,10,0,1,10,57,636,2,1,318
2016,12,36,5,19,7,0,0,0,0,4,13,74,276,5,5,138
2016,12,21,3,9,7,0,0,0,0,8,6,127,136,5,5,68
2016,12,30,7,17,5,0,0,0,0,9,2,444,174,5,5,87
2016,12,23,19,20,7,0,0,0,0,9,7,444,292,5,5,146
2016,12,18,4,10,7,0,0,0,0,3,13,17,152,5,5,76
2016,12,49,4,26,7,0,0,0,0,7,13,32,370,5,5,185
2016,12,49,10,23,6,0,0,0,0,9,6,444,284,5,5,142
2016,12,24,2,13,6,0,0,0,0,4,2,74,166,5,5,83
2016,12,12,4,9,6,0,0,0,0,9,7,444,116,5,5,58
2016,12,22,3,12,6,0,0,0,0,9,13,444,146,5,5,73
2016,12,56,28,40,5,0,0,0,0,4,14,74,404,5,5,202
2016,12,43,24,32,7,0,0,0,0,8,4,127,448,5,5,224
2016,12,42,5,14,6,0,0,0,0,8,13,127,176,5,5,88
2016,12,16,4,10,6,0,0,0,0,9,13,444,124,5,5,62
2016,12,60,14,33,7,0,0,0,0,9,6,444,474,5,5,237
2016,12,15,6,9,7,0,0,0,0,8,6,127,138,5,5,69
2016,12,25,13,16,5,0,0,0,0,9,4,444,164,5,5,82
2016,12,32,11,23,5,0,0,0,0,4,14,74,238,5,5,119
2016,12,34,11,28,7,0,0,0,0,9,4,444,400,5,5,200
2016,12,32,21,25,5,0,0,0,0,2,4,14,252,5,5,126
2016,12,14,2,9,6,0,0,0,0,9,13,444,116,5,5,58
2016,12,68,7,42,9,127,15,8,0,7,9,32,764,4,1,382
2016,12,39,16,28,6,0,0,0,0,9,7,444,342,5,5,171
2016,12,52,26,33,6,0,0,0,0,8,2,127,396,5,5,198
2016,12,21,2,12,7,0,0,0,0,9,13,444,176,5,5,88
2016,12,13,3,7,6,0,0,0,0,9,8,444,94,5,5,47
2016,12,27,13,22,6,0,0,0,0,8,13,127,264,5,5,132
2016,12,86,6,31,7,0,0,0,0,9,14,444,434,5,5,217
2016,12,29,4,11,7,0,0,0,0,9,1,444,164,5,5,82
2016,12,19,8,13,7,0,0,0,0,9,9,444,184,5,5,92
2016,12,61,15,39,7,0,0,0,0,5,13,18,556,5,5,278
2016,12,44,9,24,6,0,0,0,0,1,13,57,292,5,5,146
2016,12,24,9,15,5,0,0,0,0,4,4,74,150,5,5,75
2016,12,52,4,26,7,0,0,0,0,4,4,74,376,5,5,188
2016,12,31,7,18,6,0,0,0,0,9,13,444,216,5,5,108
2016,12,19,4,11,5,0,0,0,0,9,7,444,114,5,5,57
2016,12,47,11,26,7,0,0,0,0,9,4,444,370,5,5,185
2016,12,34,7,22,7,0,0,0,0,7,13,32,310,5,5,155
2016,12,28,11,19,6,0,0,0,0,8,14,127,238,5,5,119
2016,12,36,4,24,7,0,0,0,0,9,7,444,340,5,5,170
2016,12,15,7,9,7,0,0,0,0,9,4,444,134,5,5,67
2016,12,78,13,31,5,0,0,0,0,6,4,46,310,5,5,155
2016,12,19,2,11,5,0,0,0,0,9,13,444,118,5,5,59
2016,12,25,16,20,6,0,0,0,0,4,9,74,246,5,5,123
2016,12,30,17,22,5,0,0,0,0,1,5,57,220,5,5,110
2016,12,50,12,30,6,0,0,0,0,8,9,127,370,5,5,185
2016,12,22,1,11,6,32,8,4,0,6,6,46,140,2,1,70
2016,12,20,2,8,7,0,0,0,0,9,9,444,120,5,5,60
2016,12,24,5,13,7,0,0,0,0,7,13,32,184,5,5,92
2016,12,22,1,10,7,0,0,0,0,8,8,127,146,5,5,73
2016,12,16,8,11,7,0,0,0,0,9,14,444,158,5,5,79
2016,12,20,4,13,7,0,0,0,0,9,6,444,186,5,5,93
2016,12,25,3,9,6,0,0,0,0,9,7,444,110,5,5,55
2016,12,46,1,18,6,0,0,0,0,4,4,74,226,5,5,113
2016,12,45,19,30,7,0,0,0,0,9,4,444,430,5,5,215
2016,12,45,14,22,7,0,0,0,0,3,13,17,318,5,5,159
2016,12,62,7,26,7,0,0,0,0,6,4,46,374,5,5,187
2016,12,114,14,33,7,0,0,0,0,1,13,57,468,5,5,234
2016,12,46,1,25,7,0,0,0,0,9,13,444,360,5,5,180
2016,12,37,2,9,7,0,0,0,0,8,9,127,134,5,5,67
2016,12,28,8,19,7,0,0,0,0,9,4,444,274,5,5,137
2016,12,18,9,13,5,0,0,0,0,9,4,444,130,5,5,65
2016,12,17,1,9,6,0,0,0,0,6,4,46,116,5,5,58
2016,12,44,24,35,6,0,0,0,0,8,13,127,422,5,5,211
2016,12,27,11,19,7,0,0,0,0,4,4,74,266,5,5,133
2016,12,16,6,11,6,0,0,0,0,9,7,444,138,5,5,69
2016,12,38,12,30,6,0,0,0,0,9,4,444,364,5,5,182
2016,12,25,10,17,5,0,0,0,0,9,4,444,170,5,5,85
2016,12,32,5,17,7,0,0,0,0,4,5,74,242,5,5,121
2016,12,17,2,7,7,0,0,0,0,9,2,444,102,5,5,51
2016,12,73,10,33,7,0,0,0,0,9,13,444,474,5,5,237
2016,12,19,1,9,6,0,0,0,0,9,4,444,118,5,5,59
2016,12,26,3,13,7,0,0,0,0,9,8,444,194,5,5,97
2016,12,32,13,25,6,0,0,0,0,9,4,444,306,5,5,153
2016,12,48,31,39,6,0,0,0,0,1,8,57,470,5,5,235
2016,12,48,7,15,7,0,0,0,0,9,9,444,216,5,5,108
2016,12,11,1,4,7,0,0,0,0,9,9,444,62,5,5,31
2016,12,110,60,74,5,0,0,0,0,5,4,18,748,5,5,374
2016,12,48,4,29,5,0,0,0,0,9,13,444,296,5,5,148
2016,12,21,9,13,4,0,0,0,0,9,6,444,108,5,5,54
2016,12,56,15,31,4,0,0,0,0,7,13,32,252,5,5,126
2016,12,20,4,8,6,0,0,0,0,9,14,444,100,5,5,50
2016,12,16,1,6,6,0,0,0,0,8,9,127,78,5,5,39
2016,12,18,6,11,6,0,0,0,0,4,2,74,132,5,5,66
2016,12,19,1,7,7,0,0,0,0,2,13,14,108,5,5,54
2016,12,59,2,25,7,0,0,0,0,3,13,17,362,5,5,181
2016,12,56,22,39,6,0,0,0,0,3,13,17,468,5,5,234
2016,12,17,13,14,5,0,0,0,0,5,4,18,146,5,5,73
2016,12,14,1,8,5,0,0,0,0,9,4,444,86,5,5,43
2016,12,20,10,15,7,0,0,0,0,8,4,127,214,5,5,107
2016,12,15,1,8,5,0,0,0,0,9,2,444,82,5,5,41
2016,12,24,12,18,7,0,0,0,0,8,13,127,254,5,5,127
2016,12,62,4,26,7,0,0,0,0,9,2,444,374,5,5,187
2016,12,14,3,7,6,0,0,0,0,9,13,444,92,5,5,46
2016,12,37,5,26,7,0,0,0,0,8,6,127,376,5,5,188
2016,12,30,4,18,7,0,0,0,0,9,4,444,252,5,5,126
2016,12,31,11,20,5,0,0,0,0,9,4,444,202,5,5,101
2016,12,39,20,25,5,0,0,0,0,9,4,444,258,5,5,129
2016,12,36,15,24,7,0,0,0,0,1,13,57,344,5,5,172
2016,12,18,1,8,7,0,0,0,0,8,2,127,116,5,5,58
2016,12,11,3,7,5,0,0,0,0,9,6,444,74,5,5,37
2016,12,47,2,21,7,0,0,0,0,8,13,127,296,5,5,148
2016,12,33,3,17,6,0,0,0,0,9,13,444,212,5,5,106
2016,12,42,2,20,4,0,0,0,0,2,7,14,160,5,5,80
2016,12,16,4,8,7,0,0,0,0,9,9,444,120,5,5,60
2016,12,30,4,13,7,0,0,0,0,9,13,444,184,5,5,92
2016,12,48,23,38,5,0,0,0,0,9,2,444,382,5,5,191
2016,12,25,8,20,26,74,2,26,0,2,7,14,1040,4,1,520
2016,12,16,3,11,7,0,0,0,0,7,13,32,158,5,5,79
2016,12,86,28,45,7,0,0,0,0,6,10,46,636,5,5,318
2016,12,115,16,50,7,0,0,0,0,7,13,32,704,5,5,352
2016,12,13,2,5,6,0,0,0,0,9,6,444,66,5,5,33
2016,12,30,15,21,7,0,0,0,0,8,4,127,294,5,5,147
2016,12,79,17,55,28,200,7,27,0,8,13,127,3104,4,1,1552
2016,12,47,9,30,12,118,10,11,0,6,7,46,726,1,1,363
2016,12,27,3,11,7,0,0,0,0,7,6,32,158,5,5,79
2016,12,17,2,8,7,2,2,1,0,4,10,74,120,1,1,60
2016,12,28,1,15,7,0,0,0,0,9,13,444,214,5,5,107
2016,12,52,14,27,7,0,0,0,0,9,9,444,380,5,5,190
2016,12,14,2,9,7,0,0,0,0,1,4,57,126,5,5,63
2016,12,18,7,14,7,0,0,0,0,9,9,444,204,5,5,102
2016,12,61,7,22,7,0,0,0,0,8,9,127,316,5,5,158
2016,12,56,13,35,6,0,0,0,0,4,13,74,426,5,5,213
2016,12,62,12,26,6,0,0,0,0,9,6,444,320,5,5,160
2016,12,77,13,36,7,0,0,0,0,8,13,127,508,5,5,254
2016,12,44,5,17,6,0,0,0,0,9,4,444,208,5,5,104
2016,12,66,42,58,5,0,0,0,0,9,2,444,582,5,5,291
2016,12,46,16,32,7,0,0,0,0,9,9,444,454,5,5,227
2016,12,37,9,22,7,0,0,0,0,1,13,57,320,5,5,160
2016,12,56,44,51,5,0,0,0,0,9,4,444,514,5,5,257
2016,12,43,9,29,6,0,0,0,0,8,7,127,352,5,5,176
2016,12,27,7,20,7,0,0,0,0,7,5,32,282,5,5,141
2016,12,2,2,2,1,0,0,0,0,9,4,444,4,5,5,2
2016,12,43,18,29,6,0,0,0,0,7,7,32,356,5,5,178
2016,12,19,3,9,6,0,0,0,0,6,7,46,112,5,5,56
2016,12,60,3,33,6,0,0,0,0,3,9,17,404,5,5,202
2016,12,32,8,25,14,40,3,13,0,7,13,32,726,2,1,363
2016,12,67,33,45,6,0,0,0,0,9,1,444,546,5,5,273
2016,12,43,12,21,6,0,0,0,0,8,7,127,262,5,5,131
2016,12,25,2,12,7,0,0,0,0,8,4,127,170,5,5,85
2016,12,19,7,12,5,0,0,0,0,8,7,127,120,5,5,60
2016,12,51,18,40,10,30,3,8,0,4,9,74,800,3,1,400
2016,12,13,5,9,6,0,0,0,0,9,9,444,108,5,5,54
2016,12,16,3,8,5,0,0,0,0,9,6,444,84,5,5,42
2016,12,20,1,8,5,0,0,0,0,9,13,444,82,5,5,41
2016,12,79,30,49,7,0,0,0,0,9,4,444,694,5,5,347
2016,12,16,5,10,5,0,0,0,0,9,6,444,102,5,5,51
2016,12,29,11,19,4,0,0,0,0,4,4,74,152,5,5,76
2016,12,62,60,61,2,0,0,0,0,8,6,127,244,5,5,122
2016,12,80,36,54,7,0,0,0,0,8,13,127,758,5,5,379
2016,12,16,3,6,7,0,0,0,0,9,6,444,92,5,5,46
2016,12,26,2,9,6,0,0,0,0,9,9,444,110,5,5,55
2016,12,24,5,14,7,0,0,0,0,9,7,444,198,5,5,99
2016,12,12,2,6,7,0,0,0,0,9,13,444,90,5,5,45
2016,12,37,10,19,8,17,2,7,0,8,4,127,314,2,1,157
2016,12,15,6,10,6,0,0,0,0,9,4,444,128,5,5,64
2016,12,31,18,25,6,0,0,0,0,9,2,444,302,5,5,151
